,Quarter,Price,Change,House Price,GEN,RS
6178,2018/Q4,1.800 €,-3%,1,Schwerin,13004
6179,2019/Q1,1.950 €,+8%,1,Schwerin,13004
6180,2019/Q2,1.950 €,+0%,1,Schwerin,13004
6181,2019/Q3,1.950 €,+0%,1,Schwerin,13004
6182,2019/Q4,1.950 €,+0%,1,Schwerin,13004
6183,2020/Q1,2.000 €,+3%,1,Schwerin,13004
6184,2020/Q2,2.000 €,+0%,1,Schwerin,13004
6185,2020/Q3,2.050 €,+3%,1,Schwerin,13004
6186,2018/Q3,1.450 €,-,0,Schwerin,13004
6187,2018/Q4,1.450 €,+0%,0,Schwerin,13004
6188,2019/Q1,1.500 €,+3%,0,Schwerin,13004
6189,2019/Q2,1.500 €,+0%,0,Schwerin,13004
6190,2019/Q3,1.550 €,+3%,0,Schwerin,13004
6191,2019/Q4,1.650 €,+6%,0,Schwerin,13004
6192,2020/Q1,1.650 €,+0%,0,Schwerin,13004
6193,2020/Q2,1.700 €,+3%,0,Schwerin,13004
6194,2020/Q3,1.750 €,+3%,0,Schwerin,13004
6195,2018/Q3,1.750 €,-,1,Mecklenburgische Seenplatte,13071
6196,2018/Q4,1.750 €,+0%,1,Mecklenburgische Seenplatte,13071
6197,2019/Q1,1.750 €,+0%,1,Mecklenburgische Seenplatte,13071
6198,2019/Q2,1.850 €,+6%,1,Mecklenburgische Seenplatte,13071
6199,2019/Q3,1.750 €,-5%,1,Mecklenburgische Seenplatte,13071
6200,2019/Q4,1.700 €,-3%,1,Mecklenburgische Seenplatte,13071
6201,2020/Q1,1.700 €,+0%,1,Mecklenburgische Seenplatte,13071
6202,2020/Q2,1.700 €,+0%,1,Mecklenburgische Seenplatte,13071
6203,2020/Q3,1.700 €,+0%,1,Mecklenburgische Seenplatte,13071
6204,2018/Q3,1.350 €,-,0,Mecklenburgische Seenplatte,13071
6205,2018/Q4,1.350 €,+0%,0,Mecklenburgische Seenplatte,13071
6206,2019/Q1,1.300 €,-4%,0,Mecklenburgische Seenplatte,13071
6207,2019/Q2,1.300 €,+0%,0,Mecklenburgische Seenplatte,13071
6208,2019/Q3,1.200 €,-8%,0,Mecklenburgische Seenplatte,13071
6209,2019/Q4,1.250 €,+4%,0,Mecklenburgische Seenplatte,13071
6210,2020/Q1,1.250 €,+0%,0,Mecklenburgische Seenplatte,13071
6211,2020/Q2,1.250 €,+0%,0,Mecklenburgische Seenplatte,13071
6212,2020/Q3,1.300 €,+4%,0,Mecklenburgische Seenplatte,13071
6213,2018/Q3,2.650 €,-,1,Rostock,13072
6214,2018/Q4,2.650 €,+0%,1,Rostock,13072
6215,2019/Q1,2.750 €,+4%,1,Rostock,13072
6216,2019/Q2,2.750 €,+0%,1,Rostock,13072
6217,2019/Q3,2.800 €,+2%,1,Rostock,13072
6218,2019/Q4,2.950 €,+5%,1,Rostock,13072
6219,2020/Q1,2.950 €,+0%,1,Rostock,13072
6220,2020/Q2,3.000 €,+2%,1,Rostock,13072
6221,2020/Q3,3.050 €,+2%,1,Rostock,13072
6222,2018/Q3,2.300 €,-,0,Rostock,13072
6223,2018/Q4,2.350 €,+2%,0,Rostock,13072
6224,2019/Q1,2.400 €,+2%,0,Rostock,13072
6225,2019/Q2,2.400 €,+0%,0,Rostock,13072
6226,2019/Q3,2.300 €,-4%,0,Rostock,13072
6227,2019/Q4,2.350 €,+2%,0,Rostock,13072
6228,2020/Q1,2.400 €,+2%,0,Rostock,13072
6229,2020/Q2,2.450 €,+2%,0,Rostock,13072
6230,2020/Q3,2.550 €,+4%,0,Rostock,13072
6231,2018/Q3,1.850 €,-,1,Vorpommern-Rügen,13073
6232,2018/Q4,1.800 €,-3%,1,Vorpommern-Rügen,13073
6233,2019/Q1,1.850 €,+3%,1,Vorpommern-Rügen,13073
6234,2019/Q2,1.900 €,+3%,1,Vorpommern-Rügen,13073
6235,2019/Q3,1.850 €,-3%,1,Vorpommern-Rügen,13073
6236,2019/Q4,1.900 €,+3%,1,Vorpommern-Rügen,13073
6237,2020/Q1,1.950 €,+3%,1,Vorpommern-Rügen,13073
6238,2020/Q2,2.000 €,+3%,1,Vorpommern-Rügen,13073
6239,2020/Q3,2.100 €,+5%,1,Vorpommern-Rügen,13073
6240,2018/Q3,1.500 €,-,0,Vorpommern-Rügen,13073
6241,2018/Q4,1.400 €,-7%,0,Vorpommern-Rügen,13073
6242,2019/Q1,1.550 €,+11%,0,Vorpommern-Rügen,13073
6243,2019/Q2,1.550 €,+0%,0,Vorpommern-Rügen,13073
6244,2019/Q3,1.550 €,+0%,0,Vorpommern-Rügen,13073
6245,2019/Q4,1.650 €,+6%,0,Vorpommern-Rügen,13073
6246,2020/Q1,1.650 €,+0%,0,Vorpommern-Rügen,13073
6247,2020/Q2,1.650 €,+0%,0,Vorpommern-Rügen,13073
6248,2020/Q3,1.700 €,+3%,0,Vorpommern-Rügen,13073
6249,2018/Q3,1.450 €,-,1,Nordwestmecklenburg,13074
6250,2018/Q4,1.500 €,+3%,1,Nordwestmecklenburg,13074
6251,2019/Q1,1.550 €,+3%,1,Nordwestmecklenburg,13074
6252,2019/Q2,1.500 €,-3%,1,Nordwestmecklenburg,13074
6253,2019/Q3,1.600 €,+7%,1,Nordwestmecklenburg,13074
6254,2019/Q4,1.750 €,+9%,1,Nordwestmecklenburg,13074
6255,2020/Q1,1.800 €,+3%,1,Nordwestmecklenburg,13074
6256,2020/Q2,1.800 €,+0%,1,Nordwestmecklenburg,13074
6257,2020/Q3,1.800 €,+0%,1,Nordwestmecklenburg,13074
6258,2018/Q3,1.400 €,-,0,Nordwestmecklenburg,13074
6259,2018/Q4,1.450 €,+4%,0,Nordwestmecklenburg,13074
6260,2019/Q1,1.550 €,+7%,0,Nordwestmecklenburg,13074
6261,2019/Q2,1.450 €,-6%,0,Nordwestmecklenburg,13074
6262,2019/Q3,1.500 €,+3%,0,Nordwestmecklenburg,13074
6263,2019/Q4,1.550 €,+3%,0,Nordwestmecklenburg,13074
6264,2020/Q1,1.550 €,+0%,0,Nordwestmecklenburg,13074
6265,2020/Q2,1.600 €,+3%,0,Nordwestmecklenburg,13074
6266,2020/Q3,1.600 €,+0%,0,Nordwestmecklenburg,13074
6267,2018/Q3,2.200 €,-,1,Vorpommern-Greifswald,13075
6268,2018/Q4,2.300 €,+5%,1,Vorpommern-Greifswald,13075
6269,2019/Q1,2.350 €,+2%,1,Vorpommern-Greifswald,13075
6270,2019/Q2,2.350 €,+0%,1,Vorpommern-Greifswald,13075
6271,2019/Q3,2.400 €,+2%,1,Vorpommern-Greifswald,13075
6272,2019/Q4,2.600 €,+8%,1,Vorpommern-Greifswald,13075
6273,2020/Q1,2.600 €,+0%,1,Vorpommern-Greifswald,13075
6274,2020/Q2,2.550 €,-2%,1,Vorpommern-Greifswald,13075
6275,2020/Q3,2.500 €,-2%,1,Vorpommern-Greifswald,13075
6276,2018/Q3,2.850 €,-,0,Vorpommern-Greifswald,13075
6277,2018/Q4,2.850 €,+0%,0,Vorpommern-Greifswald,13075
6278,2019/Q1,2.850 €,+0%,0,Vorpommern-Greifswald,13075
6279,2019/Q2,2.900 €,+2%,0,Vorpommern-Greifswald,13075
6280,2019/Q3,2.800 €,-3%,0,Vorpommern-Greifswald,13075
6281,2019/Q4,2.950 €,+5%,0,Vorpommern-Greifswald,13075
6282,2020/Q1,3.100 €,+5%,0,Vorpommern-Greifswald,13075
6283,2020/Q2,3.250 €,+5%,0,Vorpommern-Greifswald,13075
6284,2020/Q3,3.050 €,-6%,0,Vorpommern-Greifswald,13075
6285,2018/Q3,900 €,-,1,Ludwigslust-Parchim,13076
6286,2018/Q4,900 €,+0%,1,Ludwigslust-Parchim,13076
6287,2019/Q1,850 €,-6%,1,Ludwigslust-Parchim,13076
6288,2019/Q2,950 €,+12%,1,Ludwigslust-Parchim,13076
6289,2019/Q3,950 €,+0%,1,Ludwigslust-Parchim,13076
6290,2019/Q4,950 €,+0%,1,Ludwigslust-Parchim,13076
6291,2020/Q1,1.000 €,+5%,1,Ludwigslust-Parchim,13076
6292,2020/Q2,1.050 €,+5%,1,Ludwigslust-Parchim,13076
6293,2020/Q3,1.050 €,+0%,1,Ludwigslust-Parchim,13076
6294,2018/Q3,1.200 €,-,0,Ludwigslust-Parchim,13076
6295,2018/Q4,1.150 €,-4%,0,Ludwigslust-Parchim,13076
6296,2019/Q1,1.150 €,+0%,0,Ludwigslust-Parchim,13076
6297,2019/Q2,1.150 €,+0%,0,Ludwigslust-Parchim,13076
6298,2019/Q3,1.050 €,-9%,0,Ludwigslust-Parchim,13076
6299,2019/Q4,1.150 €,+10%,0,Ludwigslust-Parchim,13076
6300,2020/Q1,1.200 €,+4%,0,Ludwigslust-Parchim,13076
6301,2020/Q2,1.250 €,+4%,0,Ludwigslust-Parchim,13076
6302,2020/Q3,1.200 €,-4%,0,Ludwigslust-Parchim,13076
6303,2018/Q3,1.600 €,-,1,Chemnitz,14511
6304,2018/Q4,1.600 €,+0%,1,Chemnitz,14511
6305,2019/Q1,1.700 €,+6%,1,Chemnitz,14511
6306,2019/Q2,1.700 €,+0%,1,Chemnitz,14511
6307,2019/Q3,1.650 €,-3%,1,Chemnitz,14511
6308,2019/Q4,1.750 €,+6%,1,Chemnitz,14511
6309,2020/Q1,1.800 €,+3%,1,Chemnitz,14511
6310,2020/Q2,1.850 €,+3%,1,Chemnitz,14511
6311,2020/Q3,1.850 €,+0%,1,Chemnitz,14511
6312,2018/Q3,850 €,-,0,Chemnitz,14511
6313,2018/Q4,900 €,+6%,0,Chemnitz,14511
6314,2019/Q1,900 €,+0%,0,Chemnitz,14511
6315,2019/Q2,900 €,+0%,0,Chemnitz,14511
6316,2019/Q3,900 €,+0%,0,Chemnitz,14511
6317,2019/Q4,1.000 €,+11%,0,Chemnitz,14511
6318,2020/Q1,1.050 €,+5%,0,Chemnitz,14511
6319,2020/Q2,1.050 €,+0%,0,Chemnitz,14511
6320,2020/Q3,1.050 €,+0%,0,Chemnitz,14511
6321,2018/Q3,750 €,-,1,Erzgebirgskreis,14521
6322,2018/Q4,750 €,+0%,1,Erzgebirgskreis,14521
6323,2019/Q1,700 €,-7%,1,Erzgebirgskreis,14521
6324,2019/Q2,750 €,+7%,1,Erzgebirgskreis,14521
6325,2019/Q3,600 €,-20%,1,Erzgebirgskreis,14521
6326,2019/Q4,700 €,+17%,1,Erzgebirgskreis,14521
6327,2020/Q1,700 €,+0%,1,Erzgebirgskreis,14521
6328,2020/Q2,700 €,+0%,1,Erzgebirgskreis,14521
6329,2020/Q3,700 €,+0%,1,Erzgebirgskreis,14521
6330,2018/Q3,600 €,-,0,Erzgebirgskreis,14521
6331,2018/Q4,650 €,+8%,0,Erzgebirgskreis,14521
6332,2019/Q1,650 €,+0%,0,Erzgebirgskreis,14521
6333,2019/Q2,650 €,+0%,0,Erzgebirgskreis,14521
6334,2019/Q3,700 €,+8%,0,Erzgebirgskreis,14521
6335,2019/Q4,700 €,+0%,0,Erzgebirgskreis,14521
6336,2020/Q1,750 €,+7%,0,Erzgebirgskreis,14521
6337,2020/Q2,800 €,+7%,0,Erzgebirgskreis,14521
6338,2020/Q3,800 €,+0%,0,Erzgebirgskreis,14521
6339,2018/Q3,1.450 €,-,1,Mittelsachsen,14522
6340,2018/Q4,1.500 €,+3%,1,Mittelsachsen,14522
6341,2019/Q1,1.550 €,+3%,1,Mittelsachsen,14522
6342,2019/Q2,1.600 €,+3%,1,Mittelsachsen,14522
6343,2019/Q3,1.600 €,+0%,1,Mittelsachsen,14522
6344,2019/Q4,1.600 €,+0%,1,Mittelsachsen,14522
6345,2020/Q1,1.600 €,+0%,1,Mittelsachsen,14522
6346,2020/Q2,1.700 €,+6%,1,Mittelsachsen,14522
6347,2020/Q3,1.650 €,-3%,1,Mittelsachsen,14522
6348,2018/Q3,1.050 €,-,0,Mittelsachsen,14522
6349,2018/Q4,1.100 €,+5%,0,Mittelsachsen,14522
6350,2019/Q1,1.000 €,-9%,0,Mittelsachsen,14522
6351,2019/Q2,1.000 €,+0%,0,Mittelsachsen,14522
6352,2019/Q3,1.050 €,+5%,0,Mittelsachsen,14522
6353,2019/Q4,1.050 €,+0%,0,Mittelsachsen,14522
6354,2020/Q1,1.100 €,+5%,0,Mittelsachsen,14522
6355,2020/Q2,1.150 €,+5%,0,Mittelsachsen,14522
6356,2020/Q3,1.150 €,+0%,0,Mittelsachsen,14522
6357,2018/Q3,1.150 €,-,1,Vogtlandkreis,14523
6358,2018/Q4,1.100 €,-4%,1,Vogtlandkreis,14523
6359,2019/Q1,1.200 €,+9%,1,Vogtlandkreis,14523
6360,2019/Q2,1.200 €,+0%,1,Vogtlandkreis,14523
6361,2019/Q3,1.200 €,+0%,1,Vogtlandkreis,14523
6362,2019/Q4,1.250 €,+4%,1,Vogtlandkreis,14523
6363,2020/Q1,1.300 €,+4%,1,Vogtlandkreis,14523
6364,2020/Q2,1.250 €,-4%,1,Vogtlandkreis,14523
6365,2020/Q3,1.300 €,+4%,1,Vogtlandkreis,14523
6366,2018/Q3,500 €,-,0,Vogtlandkreis,14523
6367,2018/Q4,500 €,+0%,0,Vogtlandkreis,14523
6368,2019/Q1,500 €,+0%,0,Vogtlandkreis,14523
6369,2019/Q2,500 €,+0%,0,Vogtlandkreis,14523
6370,2019/Q3,550 €,+10%,0,Vogtlandkreis,14523
6371,2019/Q4,600 €,+9%,0,Vogtlandkreis,14523
6372,2020/Q1,650 €,+8%,0,Vogtlandkreis,14523
6373,2020/Q2,650 €,+0%,0,Vogtlandkreis,14523
6374,2020/Q3,650 €,+0%,0,Vogtlandkreis,14523
6375,2018/Q3,1.300 €,-,1,Zwickau,14524
6376,2018/Q4,1.300 €,+0%,1,Zwickau,14524
6377,2019/Q1,1.350 €,+4%,1,Zwickau,14524
6378,2019/Q2,1.400 €,+4%,1,Zwickau,14524
6379,2019/Q3,1.200 €,-14%,1,Zwickau,14524
6380,2019/Q4,1.400 €,+17%,1,Zwickau,14524
6381,2020/Q1,1.450 €,+4%,1,Zwickau,14524
6382,2020/Q2,1.450 €,+0%,1,Zwickau,14524
6383,2020/Q3,1.450 €,+0%,1,Zwickau,14524
6384,2018/Q3,750 €,-,0,Zwickau,14524
6385,2018/Q4,750 €,+0%,0,Zwickau,14524
6386,2019/Q1,750 €,+0%,0,Zwickau,14524
6387,2019/Q2,750 €,+0%,0,Zwickau,14524
6388,2019/Q3,800 €,+7%,0,Zwickau,14524
6389,2019/Q4,850 €,+6%,0,Zwickau,14524
6390,2020/Q1,850 €,+0%,0,Zwickau,14524
6391,2020/Q2,900 €,+6%,0,Zwickau,14524
6392,2020/Q3,900 €,+0%,0,Zwickau,14524
6393,2018/Q3,2.400 €,-,1,Dresden,14612
6394,2018/Q4,2.400 €,+0%,1,Dresden,14612
6395,2019/Q1,2.500 €,+4%,1,Dresden,14612
6396,2019/Q2,2.550 €,+2%,1,Dresden,14612
6397,2019/Q3,2.550 €,+0%,1,Dresden,14612
6398,2019/Q4,2.650 €,+4%,1,Dresden,14612
6399,2020/Q1,2.750 €,+4%,1,Dresden,14612
6400,2020/Q2,2.750 €,+0%,1,Dresden,14612
6401,2020/Q3,2.850 €,+4%,1,Dresden,14612
6402,2018/Q3,1.950 €,-,0,Dresden,14612
6403,2018/Q4,1.950 €,+0%,0,Dresden,14612
6404,2019/Q1,1.950 €,+0%,0,Dresden,14612
6405,2019/Q2,2.000 €,+3%,0,Dresden,14612
6406,2019/Q3,2.050 €,+3%,0,Dresden,14612
6407,2019/Q4,2.050 €,+0%,0,Dresden,14612
6408,2020/Q1,2.150 €,+5%,0,Dresden,14612
6409,2020/Q2,2.200 €,+2%,0,Dresden,14612
6410,2020/Q3,2.300 €,+5%,0,Dresden,14612
6411,2018/Q3,1.250 €,-,1,Bautzen,14625
6412,2018/Q4,1.250 €,+0%,1,Bautzen,14625
6413,2019/Q1,1.250 €,+0%,1,Bautzen,14625
6414,2019/Q2,1.300 €,+4%,1,Bautzen,14625
6415,2019/Q3,1.300 €,+0%,1,Bautzen,14625
6416,2019/Q4,1.250 €,-4%,1,Bautzen,14625
6417,2020/Q1,1.250 €,+0%,1,Bautzen,14625
6418,2020/Q2,1.300 €,+4%,1,Bautzen,14625
6419,2020/Q3,1.300 €,+0%,1,Bautzen,14625
6420,2018/Q3,950 €,-,0,Bautzen,14625
6421,2018/Q4,950 €,+0%,0,Bautzen,14625
6422,2019/Q1,900 €,-5%,0,Bautzen,14625
6423,2019/Q2,900 €,+0%,0,Bautzen,14625
6424,2019/Q3,1.000 €,+11%,0,Bautzen,14625
6425,2019/Q4,1.100 €,+10%,0,Bautzen,14625
6426,2020/Q1,1.100 €,+0%,0,Bautzen,14625
6427,2020/Q2,1.050 €,-5%,0,Bautzen,14625
6428,2020/Q3,1.050 €,+0%,0,Bautzen,14625
6429,2018/Q3,1.100 €,-,1,Görlitz,14626
6430,2018/Q4,1.100 €,+0%,1,Görlitz,14626
6431,2019/Q1,1.150 €,+5%,1,Görlitz,14626
6432,2019/Q2,1.150 €,+0%,1,Görlitz,14626
6433,2019/Q3,1.000 €,-13%,1,Görlitz,14626
6434,2019/Q4,1.350 €,+35%,1,Görlitz,14626
6435,2020/Q1,1.400 €,+4%,1,Görlitz,14626
6436,2020/Q2,1.350 €,-4%,1,Görlitz,14626
6437,2020/Q3,1.400 €,+4%,1,Görlitz,14626
6438,2018/Q3,750 €,-,0,Görlitz,14626
6439,2018/Q4,750 €,+0%,0,Görlitz,14626
6440,2019/Q1,750 €,+0%,0,Görlitz,14626
6441,2019/Q2,750 €,+0%,0,Görlitz,14626
6442,2019/Q3,800 €,+7%,0,Görlitz,14626
6443,2019/Q4,800 €,+0%,0,Görlitz,14626
6444,2020/Q1,850 €,+6%,0,Görlitz,14626
6445,2020/Q2,850 €,+0%,0,Görlitz,14626
6446,2020/Q3,850 €,+0%,0,Görlitz,14626
6447,2018/Q3,1.450 €,-,1,Meißen,14627
6448,2018/Q4,1.450 €,+0%,1,Meißen,14627
6449,2019/Q1,1.550 €,+7%,1,Meißen,14627
6450,2019/Q2,1.500 €,-3%,1,Meißen,14627
6451,2019/Q3,1.400 €,-7%,1,Meißen,14627
6452,2019/Q4,1.450 €,+4%,1,Meißen,14627
6453,2020/Q1,1.600 €,+10%,1,Meißen,14627
6454,2020/Q2,1.700 €,+6%,1,Meißen,14627
6455,2020/Q3,1.800 €,+6%,1,Meißen,14627
6456,2018/Q3,900 €,-,0,Meißen,14627
6457,2018/Q4,900 €,+0%,0,Meißen,14627
6458,2019/Q1,950 €,+6%,0,Meißen,14627
6459,2019/Q2,1.100 €,+16%,0,Meißen,14627
6460,2019/Q3,1.150 €,+5%,0,Meißen,14627
6461,2019/Q4,1.250 €,+9%,0,Meißen,14627
6462,2020/Q1,1.250 €,+0%,0,Meißen,14627
6463,2020/Q2,1.300 €,+4%,0,Meißen,14627
6464,2020/Q3,1.250 €,-4%,0,Meißen,14627
6465,2018/Q3,1.750 €,-,1,Sächsische Schweiz-Osterzgebirge,14628
6466,2018/Q4,1.750 €,+0%,1,Sächsische Schweiz-Osterzgebirge,14628
6467,2019/Q1,1.900 €,+9%,1,Sächsische Schweiz-Osterzgebirge,14628
6468,2019/Q2,1.900 €,+0%,1,Sächsische Schweiz-Osterzgebirge,14628
6469,2019/Q3,1.950 €,+3%,1,Sächsische Schweiz-Osterzgebirge,14628
6470,2019/Q4,2.000 €,+3%,1,Sächsische Schweiz-Osterzgebirge,14628
6471,2020/Q1,2.050 €,+3%,1,Sächsische Schweiz-Osterzgebirge,14628
6472,2020/Q2,2.050 €,+0%,1,Sächsische Schweiz-Osterzgebirge,14628
6473,2020/Q3,2.150 €,+5%,1,Sächsische Schweiz-Osterzgebirge,14628
6474,2018/Q3,1.350 €,-,0,Sächsische Schweiz-Osterzgebirge,14628
6475,2018/Q4,1.400 €,+4%,0,Sächsische Schweiz-Osterzgebirge,14628
6476,2019/Q1,1.400 €,+0%,0,Sächsische Schweiz-Osterzgebirge,14628
6477,2019/Q2,1.400 €,+0%,0,Sächsische Schweiz-Osterzgebirge,14628
6478,2019/Q3,1.400 €,+0%,0,Sächsische Schweiz-Osterzgebirge,14628
6479,2019/Q4,1.500 €,+7%,0,Sächsische Schweiz-Osterzgebirge,14628
6480,2020/Q1,1.550 €,+3%,0,Sächsische Schweiz-Osterzgebirge,14628
6481,2020/Q2,1.550 €,+0%,0,Sächsische Schweiz-Osterzgebirge,14628
6482,2020/Q3,1.650 €,+6%,0,Sächsische Schweiz-Osterzgebirge,14628
6483,2018/Q3,2.350 €,-,1,Leipzig,14713
6484,2018/Q4,2.300 €,-2%,1,Leipzig,14713
6485,2019/Q1,2.400 €,+4%,1,Leipzig,14713
6486,2019/Q2,2.450 €,+2%,1,Leipzig,14713
6487,2019/Q3,2.400 €,-2%,1,Leipzig,14713
6488,2019/Q4,2.600 €,+8%,1,Leipzig,14713
6489,2020/Q1,2.700 €,+4%,1,Leipzig,14713
6490,2020/Q2,2.700 €,+0%,1,Leipzig,14713
6491,2020/Q3,2.800 €,+4%,1,Leipzig,14713
6492,2018/Q3,1.750 €,-,0,Leipzig,14713
6493,2018/Q4,1.750 €,+0%,0,Leipzig,14713
6494,2019/Q1,1.800 €,+3%,0,Leipzig,14713
6495,2019/Q2,1.850 €,+3%,0,Leipzig,14713
6496,2019/Q3,1.900 €,+3%,0,Leipzig,14713
6497,2019/Q4,2.050 €,+8%,0,Leipzig,14713
6498,2020/Q1,2.100 €,+2%,0,Leipzig,14713
6499,2020/Q2,2.150 €,+2%,0,Leipzig,14713
6500,2020/Q3,2.200 €,+2%,0,Leipzig,14713
6501,2018/Q3,2.350 €,-,1,Leipzig,14729
6502,2018/Q4,2.300 €,-2%,1,Leipzig,14729
6503,2019/Q1,2.400 €,+4%,1,Leipzig,14729
6504,2019/Q2,2.450 €,+2%,1,Leipzig,14729
6505,2019/Q3,2.400 €,-2%,1,Leipzig,14729
6506,2019/Q4,2.600 €,+8%,1,Leipzig,14729
6507,2020/Q1,2.700 €,+4%,1,Leipzig,14729
6508,2020/Q2,2.700 €,+0%,1,Leipzig,14729
6509,2020/Q3,2.800 €,+4%,1,Leipzig,14729
6510,2018/Q3,1.750 €,-,0,Leipzig,14729
6511,2018/Q4,1.750 €,+0%,0,Leipzig,14729
6512,2019/Q1,1.800 €,+3%,0,Leipzig,14729
6513,2019/Q2,1.850 €,+3%,0,Leipzig,14729
6514,2019/Q3,1.900 €,+3%,0,Leipzig,14729
6515,2019/Q4,2.050 €,+8%,0,Leipzig,14729
6516,2020/Q1,2.100 €,+2%,0,Leipzig,14729
6517,2020/Q2,2.150 €,+2%,0,Leipzig,14729
6518,2020/Q3,2.200 €,+2%,0,Leipzig,14729
6519,2018/Q3,2.200 €,-,1,Nordsachsen,14730
6520,2018/Q4,2.300 €,+5%,1,Nordsachsen,14730
6521,2019/Q1,2.350 €,+2%,1,Nordsachsen,14730
6522,2019/Q2,2.350 €,+0%,1,Nordsachsen,14730
6523,2019/Q3,2.400 €,+2%,1,Nordsachsen,14730
6524,2019/Q4,2.600 €,+8%,1,Nordsachsen,14730
6525,2020/Q1,2.600 €,+0%,1,Nordsachsen,14730
6526,2020/Q2,2.550 €,-2%,1,Nordsachsen,14730
6527,2020/Q3,2.500 €,-2%,1,Nordsachsen,14730
6528,2018/Q3,2.850 €,-,0,Nordsachsen,14730
6529,2018/Q4,2.850 €,+0%,0,Nordsachsen,14730
6530,2019/Q1,2.850 €,+0%,0,Nordsachsen,14730
6531,2019/Q2,2.900 €,+2%,0,Nordsachsen,14730
6532,2019/Q3,2.800 €,-3%,0,Nordsachsen,14730
6533,2019/Q4,2.950 €,+5%,0,Nordsachsen,14730
6534,2020/Q1,3.100 €,+5%,0,Nordsachsen,14730
6535,2020/Q2,3.250 €,+5%,0,Nordsachsen,14730
6536,2020/Q3,3.050 €,-6%,0,Nordsachsen,14730
6537,2018/Q3,950 €,-,1,Dessau-Roßlau,15001
6538,2018/Q4,950 €,+0%,1,Dessau-Roßlau,15001
6539,2019/Q1,1.000 €,+5%,1,Dessau-Roßlau,15001
6540,2019/Q2,1.000 €,+0%,1,Dessau-Roßlau,15001
6541,2019/Q3,1.050 €,+5%,1,Dessau-Roßlau,15001
6542,2019/Q4,1.050 €,+0%,1,Dessau-Roßlau,15001
6543,2020/Q1,1.050 €,+0%,1,Dessau-Roßlau,15001
6544,2020/Q2,1.050 €,+0%,1,Dessau-Roßlau,15001
6545,2020/Q3,1.050 €,+0%,1,Dessau-Roßlau,15001
6546,2018/Q3,750 €,-,0,Dessau-Roßlau,15001
6547,2018/Q4,750 €,+0%,0,Dessau-Roßlau,15001
6548,2019/Q1,850 €,+13%,0,Dessau-Roßlau,15001
6549,2019/Q2,850 €,+0%,0,Dessau-Roßlau,15001
6550,2019/Q3,850 €,+0%,0,Dessau-Roßlau,15001
6551,2019/Q4,900 €,+6%,0,Dessau-Roßlau,15001
6552,2020/Q1,900 €,+0%,0,Dessau-Roßlau,15001
6553,2020/Q2,900 €,+0%,0,Dessau-Roßlau,15001
6554,2020/Q3,900 €,+0%,0,Dessau-Roßlau,15001
6555,2018/Q3,1.800 €,-,1,Halle (Saale),15002
6556,2018/Q4,1.750 €,-3%,1,Halle (Saale),15002
6557,2019/Q1,1.850 €,+6%,1,Halle (Saale),15002
6558,2019/Q2,1.850 €,+0%,1,Halle (Saale),15002
6559,2019/Q3,1.850 €,+0%,1,Halle (Saale),15002
6560,2019/Q4,1.900 €,+3%,1,Halle (Saale),15002
6561,2020/Q1,2.000 €,+5%,1,Halle (Saale),15002
6562,2020/Q2,2.050 €,+3%,1,Halle (Saale),15002
6563,2020/Q3,2.100 €,+2%,1,Halle (Saale),15002
6564,2018/Q3,1.150 €,-,0,Halle (Saale),15002
6565,2018/Q4,1.200 €,+4%,0,Halle (Saale),15002
6566,2019/Q1,1.250 €,+4%,0,Halle (Saale),15002
6567,2019/Q2,1.250 €,+0%,0,Halle (Saale),15002
6568,2019/Q3,1.350 €,+8%,0,Halle (Saale),15002
6569,2019/Q4,1.400 €,+4%,0,Halle (Saale),15002
6570,2020/Q1,1.450 €,+4%,0,Halle (Saale),15002
6571,2020/Q2,1.500 €,+3%,0,Halle (Saale),15002
6572,2020/Q3,1.500 €,+0%,0,Halle (Saale),15002
6573,2018/Q3,1.750 €,-,1,Magdeburg,15003
6574,2018/Q4,1.750 €,+0%,1,Magdeburg,15003
6575,2019/Q1,1.850 €,+6%,1,Magdeburg,15003
6576,2019/Q2,1.800 €,-3%,1,Magdeburg,15003
6577,2019/Q3,1.800 €,+0%,1,Magdeburg,15003
6578,2019/Q4,1.900 €,+6%,1,Magdeburg,15003
6579,2020/Q1,1.900 €,+0%,1,Magdeburg,15003
6580,2020/Q2,1.900 €,+0%,1,Magdeburg,15003
6581,2020/Q3,2.000 €,+5%,1,Magdeburg,15003
6582,2018/Q3,1.150 €,-,0,Magdeburg,15003
6583,2018/Q4,1.150 €,+0%,0,Magdeburg,15003
6584,2019/Q1,1.200 €,+4%,0,Magdeburg,15003
6585,2019/Q2,1.200 €,+0%,0,Magdeburg,15003
6586,2019/Q3,1.250 €,+4%,0,Magdeburg,15003
6587,2019/Q4,1.150 €,-8%,0,Magdeburg,15003
6588,2020/Q1,1.200 €,+4%,0,Magdeburg,15003
6589,2020/Q2,1.250 €,+4%,0,Magdeburg,15003
6590,2020/Q3,1.250 €,+0%,0,Magdeburg,15003
6591,2018/Q3,1.050 €,-,1,Altmarkkreis Salzwedel,15081
6592,2018/Q4,1.050 €,+0%,1,Altmarkkreis Salzwedel,15081
6593,2019/Q1,1.050 €,+0%,1,Altmarkkreis Salzwedel,15081
6594,2019/Q2,1.000 €,-5%,1,Altmarkkreis Salzwedel,15081
